,long,lat,group,order,region,subregion,num_plants
8985,-122.2233505,37.21360779,197,8985,california,san mateo,2
8986,-122.2348175,37.19068909,197,8986,california,san mateo,2
8987,-122.303566,37.19068909,197,8987,california,san mateo,2
8988,-122.303566,37.14485168,197,8988,california,san mateo,2
8989,-122.3207626,37.15631485,197,8989,california,san mateo,2
8990,-122.3379517,37.19068909,197,8990,california,san mateo,2
8991,-122.3723221,37.21934128,197,8991,california,san mateo,2
8992,-122.3895187,37.25944519,197,8992,california,san mateo,2
8993,-122.3837814,37.31101227,197,8993,california,san mateo,2
8994,-122.3723221,37.35684967,197,8994,california,san mateo,2
8995,-122.3780594,37.40841293,197,8995,california,san mateo,2
8996,-122.4009781,37.4198761,197,8996,california,san mateo,2
8997,-122.4181671,37.44852066,197,8997,california,san mateo,2
8998,-122.4181671,37.48862839,197,8998,california,san mateo,2
8999,-122.4296265,37.50581741,197,8999,california,san mateo,2
9000,-122.4697342,37.51727676,197,9000,california,san mateo,2
9001,-122.4869156,37.551651,197,9001,california,san mateo,2
9002,-122.4869156,37.5745697,197,9002,california,san mateo,2
9003,-122.4869156,37.61467743,197,9003,california,san mateo,2
9004,-122.4582672,37.63186646,197,9004,california,san mateo,2
9005,-122.4582672,37.6490593,197,9005,california,san mateo,2
9006,-122.4697342,37.671978,197,9006,california,san mateo,2
9007,-122.4582672,37.70062256,197,9007,california,san mateo,2
9008,-122.4067001,37.70062256,197,9008,california,san mateo,2
9009,-122.3608704,37.70062256,197,9009,california,san mateo,2
9010,-122.349411,37.67770386,197,9010,california,san mateo,2
9011,-122.3322144,37.66051483,197,9011,california,san mateo,2
9012,-122.3379517,37.63759613,197,9012,california,san mateo,2
9013,-122.3436737,37.61467743,197,9013,california,san mateo,2
9014,-122.3093033,37.60322189,197,9014,california,san mateo,2
9015,-122.2519989,37.59175873,197,9015,california,san mateo,2
9016,-122.2176285,37.5745697,197,9016,california,san mateo,2
9017,-122.1947098,37.551651,197,9017,california,san mateo,2
9018,-122.1546021,37.53446579,197,9018,california,san mateo,2
9019,-122.1144943,37.52300644,197,9019,california,san mateo,2
9020,-122.091568,37.50581741,197,9020,california,san mateo,2
9021,-122.0801239,37.50008774,197,9021,california,san mateo,2
9022,-122.0629272,37.48289871,197,9022,california,san mateo,2
9023,-122.091568,37.4657135,197,9023,california,san mateo,2
9024,-122.1316757,37.44852066,197,9024,california,san mateo,2
9025,-122.1717834,37.44852066,197,9025,california,san mateo,2
9026,-122.1775208,37.43133163,197,9026,california,san mateo,2
9027,-122.1947098,37.37976837,197,9027,california,san mateo,2
9028,-122.1660614,37.33393097,197,9028,california,san mateo,2
9029,-122.1717834,37.31674194,197,9029,california,san mateo,2
9030,-122.1603394,37.31101227,197,9030,california,san mateo,2
9031,-122.1546021,37.29382324,197,9031,california,san mateo,2
9032,-122.1316757,37.27663422,197,9032,california,san mateo,2
9034,-119.4674225,34.90459061,198,9034,california,santa barbara,6
9035,-119.444519,34.89885712,198,9035,california,santa barbara,6
9036,-119.4502411,34.87021255,198,9036,california,santa barbara,6
9037,-119.444519,34.47487259,198,9037,california,santa barbara,6
9038,-119.444519,34.4462204,198,9038,california,santa barbara,6
9039,-119.4559631,34.42903519,198,9039,california,santa barbara,6
9040,-119.4387817,34.40611649,198,9040,california,santa barbara,6
9041,-119.4903488,34.41757584,198,9041,california,santa barbara,6
9042,-119.5361786,34.43476486,198,9042,california,santa barbara,6
9043,-119.5820236,34.44049454,198,9043,california,santa barbara,6
9044,-119.6679611,34.41757584,198,9044,california,santa barbara,6
9045,-119.7252655,34.42903519,198,9045,california,santa barbara,6
9046,-119.7768326,34.43476486,198,9046,california,santa barbara,6
9047,-119.8398514,34.42903519,198,9047,california,santa barbara,6
9048,-119.8856964,34.44049454,198,9048,california,santa barbara,6
9049,-119.9487076,34.46340942,198,9049,california,santa barbara,6
9050,-119.9945526,34.4691391,198,9050,california,santa barbara,6
9051,-120.0633087,34.4691391,198,9051,california,santa barbara,6
9052,-120.1263351,34.47487259,198,9052,california,santa barbara,6
9053,-120.2752991,34.4691391,198,9053,california,santa barbara,6
9054,-120.4013443,34.46340942,198,9054,california,santa barbara,6
9055,-120.4300079,34.47487259,198,9055,california,santa barbara,6
9056,-120.4643707,34.5149765,198,9056,california,santa barbara,6
9057,-120.4987564,34.55508423,198,9057,california,santa barbara,6
9058,-120.5675125,34.57227325,198,9058,california,santa barbara,6
9059,-120.6076202,34.5837326,198,9059,california,santa barbara,6
9060,-120.6190796,34.62956619,198,9060,california,santa barbara,6
9061,-120.5846939,34.68686676,198,9061,california,santa barbara,6
9062,-120.5846939,34.7441597,198,9062,california,santa barbara,6
9063,-120.6133423,34.78426743,198,9063,california,santa barbara,6
9064,-120.6076202,34.82437515,198,9064,california,santa barbara,6
9065,-120.5732346,34.86448288,198,9065,california,santa barbara,6
9066,-120.6018829,34.89885712,198,9066,california,santa barbara,6
9067,-120.6133423,34.91604614,198,9067,california,santa barbara,6
9068,-120.6305389,34.93896484,198,9068,california,santa barbara,6
9069,-120.6190796,34.96188354,198,9069,california,santa barbara,6
9070,-120.5846939,34.96188354,198,9070,california,santa barbara,6
9071,-120.5675125,34.97907257,198,9071,california,santa barbara,6
9072,-120.4758377,34.99626541,198,9072,california,santa barbara,6
9073,-120.2982254,34.90459061,198,9073,california,santa barbara,6
9074,-120.2924881,34.95615387,198,9074,california,santa barbara,6
9075,-120.3154068,35.00199127,198,9075,california,santa barbara,6
9076,-120.3039474,35.01345062,198,9076,california,santa barbara,6
9077,-120.1836243,35.03636932,198,9077,california,santa barbara,6
9078,-120.0919495,35.1108551,198,9078,california,santa barbara,6
9079,-119.8513107,35.03636932,198,9079,california,santa barbara,6
9080,-119.7481766,34.97334671,198,9080,california,santa barbara,6
9081,-119.6679611,34.97907257,198,9081,california,santa barbara,6
9082,-119.5189972,34.89885712,198,9082,california,santa barbara,6
9083,-119.4674225,34.90459061,198,9083,california,santa barbara,6
9085,-122.0629272,37.48289871,199,9085,california,santa clara,34
9086,-122.0457382,37.47143936,199,9086,california,santa clara,34
9087,-122.0056305,37.45998001,199,9087,california,santa clara,34
9088,-121.9712524,37.45998001,199,9088,california,santa clara,34
9089,-121.9483414,37.47716904,199,9089,california,santa clara,34
9090,-121.9254227,37.45998001,199,9090,california,santa clara,34
9091,-121.8967743,37.4657135,199,9091,california,santa clara,34
9092,-121.8853149,37.48289871,199,9092,california,santa clara,34
9093,-121.5128937,37.48289871,199,9093,california,santa clara,34
9094,-121.478508,37.48289871,199,9094,california,santa clara,34
9095,-121.4842453,37.44852066,199,9095,california,santa clara,34
9096,-121.461319,37.43706131,199,9096,california,santa clara,34
9097,-121.478508,37.41414261,199,9097,california,santa clara,34
9098,-121.4555969,37.39122391,199,9098,california,santa clara,34
9099,-121.4498596,37.37976837,199,9099,california,santa clara,34
9100,-121.4097519,37.37976837,199,9100,california,santa clara,34
9101,-121.4040298,37.35112,199,9101,california,santa clara,34
9102,-121.4212189,37.32820129,199,9102,california,santa clara,34
9103,-121.4097519,37.31674194,199,9103,california,santa clara,34
9104,-121.4212189,37.27663422,199,9104,california,santa clara,34
9105,-121.4498596,37.27663422,199,9105,california,santa clara,34
9106,-121.4441376,37.22506714,199,9106,california,santa clara,34
9107,-121.4097519,37.19642258,199,9107,california,santa clara,34
9108,-121.4097519,37.15631485,199,9108,california,santa clara,34
9109,-121.3925705,37.15058517,199,9109,california,santa clara,34
9110,-121.3639221,37.17350388,199,9110,california,santa clara,34
9111,-121.3295441,37.16777039,199,9111,california,santa clara,34
9112,-121.3066177,37.15631485,199,9112,california,santa clara,34
9113,-121.26651,37.17922974,199,9113,california,santa clara,34
9114,-121.2436066,37.15058517,199,9114,california,santa clara,34
9115,-121.2264023,37.13912201,199,9115,california,santa clara,34
9116,-121.2264023,37.11047745,199,9116,california,santa clara,34
9117,-121.2493286,37.08755875,199,9117,california,santa clara,34
9118,-121.2436066,37.08182907,199,9118,california,santa clara,34
9119,-121.2149582,37.07609558,199,9119,california,santa clara,34
9120,-121.2149582,37.05891037,199,9120,california,santa clara,34
9121,-121.2550659,37.02453232,199,9121,california,santa clara,34
9122,-121.2493286,36.98442459,199,9122,california,santa clara,34
9123,-121.2378693,36.95577621,199,9123,california,santa clara,34
9124,-121.2722473,36.95577621,199,9124,california,santa clara,34
9125,-121.4097519,36.95005035,199,9125,california,santa clara,34
9126,-121.4555969,36.98442459,199,9126,california,santa clara,34
9127,-121.5014267,36.97296524,199,9127,california,santa clara,34
9128,-121.5014267,36.93858719,199,9128,california,santa clara,34
9129,-121.5300751,36.92140198,199,9129,california,santa clara,34
9130,-121.5644608,36.89848328,199,9130,california,santa clara,34
9131,-121.5988312,36.90421295,199,9131,california,santa clara,34
9132,-121.6160278,36.91566849,199,9132,california,santa clara,34
9133,-121.6446686,36.93858719,199,9133,california,santa clara,34
9134,-121.6618576,36.96150589,199,9134,california,santa clara,34
9135,-121.6962433,36.96150589,199,9135,california,santa clara,34
9136,-121.7019653,37.00734329,199,9136,california,santa clara,34
9137,-121.7306061,37.01307678,199,9137,california,santa clara,34
9138,-121.7592545,37.04172134,199,9138,california,santa clara,34
9139,-121.8222809,37.06464005,199,9139,california,santa clara,34
9140,-121.8337479,37.09901428,199,9140,california,santa clara,34
9141,-122.0113602,37.15631485,199,9141,california,santa clara,34
9142,-122.0285568,37.20214844,199,9142,california,santa clara,34
9143,-122.091568,37.22506714,199,9143,california,santa clara,34
9144,-122.1144943,37.26517487,199,9144,california,santa clara,34
9145,-122.1316757,37.27663422,199,9145,california,santa clara,34
9146,-122.1546021,37.29382324,199,9146,california,santa clara,34
9147,-122.1603394,37.31101227,199,9147,california,santa clara,34
9148,-122.1717834,37.31674194,199,9148,california,santa clara,34
9149,-122.1660614,37.33393097,199,9149,california,santa clara,34
9150,-122.1947098,37.37976837,199,9150,california,santa clara,34
9151,-122.1775208,37.43133163,199,9151,california,santa clara,34
9152,-122.1717834,37.44852066,199,9152,california,santa clara,34
9153,-122.1316757,37.44852066,199,9153,california,santa clara,34
9154,-122.091568,37.4657135,199,9154,california,santa clara,34
9155,-122.0629272,37.48289871,199,9155,california,santa clara,34
9157,-122.303566,37.14485168,200,9157,california,santa cruz,4
9158,-122.303566,37.19068909,200,9158,california,santa cruz,4
9159,-122.2348175,37.19068909,200,9159,california,santa cruz,4
9160,-122.2233505,37.21360779,200,9160,california,santa cruz,4
9161,-122.137413,37.21360779,200,9161,california,santa cruz,4
9162,-122.137413,37.25371552,200,9162,california,santa cruz,4
9163,-122.1316757,37.27663422,200,9163,california,santa cruz,4
9164,-122.1144943,37.26517487,200,9164,california,santa cruz,4
9165,-122.091568,37.22506714,200,9165,california,santa cruz,4
9166,-122.0285568,37.20214844,200,9166,california,santa cruz,4
9167,-122.0113602,37.15631485,200,9167,california,santa cruz,4
9168,-121.8337479,37.09901428,200,9168,california,santa cruz,4
9169,-121.8222809,37.06464005,200,9169,california,santa cruz,4
9170,-121.7592545,37.04172134,200,9170,california,santa cruz,4
9171,-121.7306061,37.01307678,200,9171,california,santa cruz,4
9172,-121.7019653,37.00734329,200,9172,california,santa cruz,4
9173,-121.6962433,36.96150589,200,9173,california,santa cruz,4
9174,-121.6618576,36.96150589,200,9174,california,santa cruz,4
9175,-121.6446686,36.93858719,200,9175,california,santa cruz,4
9176,-121.6160278,36.91566849,200,9176,california,santa cruz,4
9177,-121.6446686,36.88702393,200,9177,california,santa cruz,4
9178,-121.6675949,36.90421295,200,9178,california,santa cruz,4
9179,-121.6962433,36.90994263,200,9179,california,santa cruz,4
9180,-121.7306061,36.90994263,200,9180,california,santa cruz,4
9181,-121.7535324,36.89848328,200,9181,california,santa cruz,4
9182,-121.7649918,36.88129425,200,9182,california,santa cruz,4
9183,-121.7993622,36.90994263,200,9183,california,santa cruz,4
9184,-121.8337479,36.95005035,200,9184,california,santa cruz,4
9185,-121.8853149,36.97296524,200,9185,california,santa cruz,4
9186,-121.9082336,36.98442459,200,9186,california,santa cruz,4
9187,-121.9254227,36.96723938,200,9187,california,santa cruz,4
9188,-121.9540634,36.96723938,200,9188,california,santa cruz,4
9189,-121.9712524,36.97869492,200,9189,california,santa cruz,4
9190,-122.0113602,36.96723938,200,9190,california,santa cruz,4
9191,-122.0342789,36.96723938,200,9191,california,santa cruz,4
9192,-122.103035,36.98442459,200,9192,california,santa cruz,4
9193,-122.1603394,37.01880264,200,9193,california,santa cruz,4
9194,-122.2118912,37.05318069,200,9194,california,santa cruz,4
9195,-122.2348175,37.09328842,200,9195,california,santa cruz,4
9196,-122.2577362,37.11047745,200,9196,california,santa cruz,4
9197,-122.2921066,37.12193298,200,9197,california,santa cruz,4
9198,-122.303566,37.14485168,200,9198,california,santa cruz,4
9200,-121.4670486,41.20139313,201,9200,california,shasta,42
9201,-121.3410034,41.20139313,201,9201,california,shasta,42
9202,-121.3295441,40.47373581,201,9202,california,shasta,42
9203,-121.5014267,40.46800995,201,9203,california,shasta,42
9204,-121.5587234,40.46800995,201,9204,california,shasta,42
9205,-121.5816422,40.45081711,201,9205,california,shasta,42
9206,-121.6389313,40.45081711,201,9206,california,shasta,42
9207,-121.6847763,40.45081711,201,9207,california,shasta,42
9208,-121.7592545,40.45081711,201,9208,california,shasta,42
9209,-121.8509293,40.45081711,201,9209,california,shasta,42
9210,-121.936882,40.4336319,201,9210,california,shasta,42
9211,-121.9941711,40.43936157,201,9211,california,shasta,42
9212,-122.1087723,40.42790222,201,9212,california,shasta,42
9213,-122.2004471,40.39352417,201,9213,california,shasta,42
9214,-122.2691956,40.39352417,201,9214,california,shasta,42
9215,-122.3665924,40.39352417,201,9215,california,shasta,42
9216,-122.4639969,40.39352417,201,9216,california,shasta,42
9217,-122.5327606,40.41644287,201,9217,california,shasta,42
9218,-122.6702652,40.34769058,201,9218,california,shasta,42
9219,-122.76194,40.38779831,201,9219,california,shasta,42
9220,-122.8879852,40.36487961,201,9220,california,shasta,42
9221,-122.9338303,40.33622742,201,9221,california,shasta,42
9222,-122.973938,40.31904221,201,9222,california,shasta,42
9223,-123.0025787,40.33622742,201,9223,california,shasta,42
9224,-123.0713348,40.30185318,201,9224,california,shasta,42
